date,symbol,open,close,dividend,split
2025-05-19,FXY,63.630001068115234,63.63999938964844,0.0,0.0
2025-05-20,FXY,63.630001068115234,63.7400016784668,0.0,0.0
2025-05-21,FXY,64.08000183105469,64.16999816894531,0.0,0.0
2025-05-22,FXY,64.16000366210938,63.970001220703125,0.0,0.0
2025-05-23,FXY,64.52999877929688,64.68000030517578,0.0,0.0
2025-05-27,FXY,64.01000213623047,63.84000015258789,0.0,0.0
2025-05-28,FXY,63.650001525878906,63.619998931884766,0.0,0.0
2025-05-29,FXY,63.84000015258789,63.900001525878906,0.0,0.0
2025-05-30,FXY,63.959999084472656,64.02999877929688,0.0,0.0
2025-06-02,FXY,64.41000366210938,64.58000183105469,0.0,0.0
2025-06-03,FXY,64.26000213623047,63.9900016784668,0.0,0.0
2025-06-04,FXY,64.16999816894531,64.44999694824219,0.0,0.0
2025-06-05,FXY,64.41000366210938,64.0999984741211,0.0,0.0
2025-06-06,FXY,63.61000061035156,63.650001525878906,0.0,0.0
2025-06-09,FXY,63.650001525878906,63.7599983215332,0.0,0.0
2025-06-10,FXY,63.81999969482422,63.54999923706055,0.0,0.0
2025-06-11,FXY,63.56999969482422,63.68000030517578,0.0,0.0
2025-06-12,FXY,64.20999908447266,64.1500015258789,0.0,0.0
2025-06-13,FXY,63.810001373291016,64.0199966430664,0.0,0.0
2025-06-16,FXY,64.02999877929688,63.58000183105469,0.0,0.0
2025-06-17,FXY,63.630001068115234,63.45000076293945,0.0,0.0
2025-06-18,FXY,63.599998474121094,63.439998626708984,0.0,0.0
2025-06-20,FXY,63.25,63.02000045776367,0.0,0.0
2025-06-23,FXY,62.5099983215332,63.029998779296875,0.0,0.0
2025-06-24,FXY,63.459999084472656,63.61000061035156,0.0,0.0
2025-06-25,FXY,63.150001525878906,63.40999984741211,0.0,0.0
2025-06-26,FXY,63.810001373291016,63.779998779296875,0.0,0.0
2025-06-27,FXY,63.61000061035156,63.59000015258789,0.0,0.0
2025-06-30,FXY,63.75,63.939998626708984,0.0,0.0
2025-07-01,FXY,64.30000305175781,64.04000091552734,0.0,0.0
2025-07-02,FXY,63.939998626708984,64.12999725341797,0.0,0.0
2025-07-03,FXY,63.65999984741211,63.52000045776367,0.0,0.0
2025-07-07,FXY,63.2400016784668,63.099998474121094,0.0,0.0
2025-07-08,FXY,62.7599983215332,62.81999969482422,0.0,0.0
2025-07-09,FXY,62.86000061035156,62.93000030517578,0.0,0.0
2025-07-10,FXY,62.90999984741211,62.95000076293945,0.0,0.0
2025-07-11,FXY,62.630001068115234,62.459999084472656,0.0,0.0
2025-07-14,FXY,62.439998626708984,62.31999969482422,0.0,0.0
2025-07-15,FXY,62.09000015258789,61.849998474121094,0.0,0.0
2025-07-16,FXY,61.880001068115234,62.290000915527344,0.0,0.0
2025-07-17,FXY,61.959999084472656,61.95000076293945,0.0,0.0
2025-07-18,FXY,62.08000183105469,61.90999984741211,0.0,0.0
2025-07-21,FXY,62.369998931884766,62.47999954223633,0.0,0.0
2025-07-22,FXY,62.720001220703125,62.810001373291016,0.0,0.0
2025-07-23,FXY,62.779998779296875,62.849998474121094,0.0,0.0
2025-07-24,FXY,62.7599983215332,62.650001525878906,0.0,0.0
2025-07-25,FXY,62.290000915527344,62.400001525878906,0.0,0.0
2025-07-28,FXY,62.150001525878906,61.970001220703125,0.0,0.0
2025-07-29,FXY,61.90999984741211,61.9900016784668,0.0,0.0
2025-07-30,FXY,61.779998779296875,61.599998474121094,0.0,0.0
2025-07-31,FXY,61.25,61.08000183105469,0.0,0.0
2025-08-01,FXY,62.11000061035156,62.43000030517578,0.0,0.0
2025-08-04,FXY,62.61000061035156,62.63999938964844,0.0,0.0
2025-08-05,FXY,62.369998931884766,62.349998474121094,0.0,0.0
2025-08-06,FXY,62.47999954223633,62.56999969482422,0.0,0.0
2025-08-07,FXY,62.52000045776367,62.59000015258789,0.0,0.0
2025-08-08,FXY,62.310001373291016,62.31999969482422,0.0,0.0
2025-08-11,FXY,62.27000045776367,62.09000015258789,0.0,0.0
2025-08-12,FXY,62.060001373291016,62.290000915527344,0.0,0.0
2025-08-13,FXY,62.45000076293945,62.439998626708984,0.0,0.0
2025-08-14,FXY,62.5099983215332,62.29999923706055,0.0,0.0
2025-08-15,FXY,62.630001068115234,62.540000915527344,0.0,0.0
2025-08-18,FXY,62.27000045776367,62.27000045776367,0.0,0.0
2025-08-19,FXY,62.279998779296875,62.38999938964844,0.0,0.0
2025-08-20,FXY,62.41999816894531,62.47999954223633,0.0,0.0
2025-08-21,FXY,62.310001373291016,62.0099983215332,0.0,0.0
2025-08-22,FXY,61.90999984741211,62.63999938964844,0.0,0.0
2025-08-25,FXY,62.40999984741211,62.29999923706055,0.0,0.0
2025-08-26,FXY,62.38999938964844,62.43000030517578,0.0,0.0
2025-08-27,FXY,62.16999816894531,62.41999816894531,0.0,0.0
2025-08-28,FXY,62.54999923706055,62.650001525878906,0.0,0.0
2025-08-29,FXY,62.52000045776367,62.630001068115234,0.0,0.0
2025-09-02,FXY,61.959999084472656,62.06999969482422,0.0,0.0
2025-09-03,FXY,61.900001525878906,62.15999984741211,0.0,0.0
2025-09-04,FXY,62.0,61.97999954223633,0.0,0.0
2025-09-05,FXY,62.459999084472656,62.400001525878906,0.0,0.0
2025-09-08,FXY,62.34000015258789,62.41999816894531,0.0,0.0
2025-09-09,FXY,62.68000030517578,62.41999816894531,0.0,0.0
2025-09-10,FXY,62.459999084472656,62.43000030517578,0.0,0.0
2025-09-11,FXY,62.38999938964844,62.56999969482422,0.0,0.0
2025-09-12,FXY,62.279998779296875,62.349998474121094,0.0,0.0
2025-09-15,FXY,62.4900016784668,62.439998626708984,0.0,0.0
2025-09-16,FXY,62.63999938964844,62.81999969482422,0.0,0.0
2025-09-17,FXY,62.95000076293945,62.709999084472656,0.0,0.0
2025-09-18,FXY,62.16999816894531,62.189998626708984,0.0,0.0
2025-09-19,FXY,62.150001525878906,62.189998626708984,0.0,0.0
2025-09-22,FXY,62.25,62.290000915527344,0.0,0.0
2025-09-23,FXY,62.27000045776367,62.31999969482422,0.0,0.0
2025-09-24,FXY,61.91999816894531,61.84000015258789,0.0,0.0
2025-09-25,FXY,61.68000030517578,61.45000076293945,0.0,0.0
2025-09-26,FXY,61.459999084472656,61.58000183105469,0.0,0.0
2025-09-29,FXY,61.880001068115234,61.900001525878906,0.0,0.0
2025-09-30,FXY,62.15999984741211,62.209999084472656,0.0,0.0
2025-10-01,FXY,62.689998626708984,62.52000045776367,0.0,0.0
2025-10-02,FXY,62.540000915527344,62.470001220703125,0.0,0.0
2025-10-03,FXY,62.52000045776367,62.41999816894531,0.0,0.0
2025-10-06,FXY,61.34000015258789,61.22999954223633,0.0,0.0
2025-10-07,FXY,61.0,60.58000183105469,0.0,0.0
2025-10-08,FXY,60.29999923706055,60.2599983215332,0.0,0.0
2025-10-09,FXY,60.25,60.09000015258789,0.0,0.0
2025-10-10,FXY,60.290000915527344,60.68000030517578,0.0,0.0
2025-10-13,FXY,60.439998626708984,60.400001525878906,0.0,0.0
2025-10-14,FXY,60.54999923706055,60.63999938964844,0.0,0.0
2025-10-15,FXY,60.689998626708984,60.79999923706055,0.0,0.0
2025-10-16,FXY,60.83000183105469,61.130001068115234,0.0,0.0
2025-10-17,FXY,61.25,61.150001525878906,0.0,0.0
2025-10-20,FXY,61.040000915527344,61.029998779296875,0.0,0.0
2025-10-21,FXY,60.599998474121094,60.56999969482422,0.0,0.0
2025-10-22,FXY,60.5,60.5099983215332,0.0,0.0
2025-10-23,FXY,60.29999923706055,60.29999923706055,0.0,0.0
2025-10-24,FXY,60.189998626708984,60.20000076293945,0.0,0.0
2025-10-27,FXY,60.119998931884766,60.16999816894531,0.0,0.0
2025-10-28,FXY,60.36000061035156,60.45000076293945,0.0,0.0
2025-10-29,FXY,60.5099983215332,60.20000076293945,0.0,0.0
2025-10-30,FXY,59.61000061035156,59.689998626708984,0.0,0.0
2025-10-31,FXY,59.65999984741211,59.65999984741211,0.0,0.0
2025-11-03,FXY,59.650001525878906,59.63999938964844,0.0,0.0
2025-11-04,FXY,59.900001525878906,59.849998474121094,0.0,0.0
2025-11-05,FXY,59.709999084472656,59.650001525878906,0.0,0.0
2025-11-06,FXY,59.90999984741211,60.11000061035156,0.0,0.0
2025-11-07,FXY,59.91999816894531,59.939998626708984,0.0,0.0
2025-11-10,FXY,59.709999084472656,59.72999954223633,0.0,0.0
2025-11-11,FXY,59.77000045776367,59.68000030517578,0.0,0.0
2025-11-12,FXY,59.34000015258789,59.40999984741211,0.0,0.0
2025-11-13,FXY,59.45000076293945,59.5,0.0,0.0
2025-11-14,FXY,59.65999984741211,59.529998779296875,0.0,0.0
2025-11-17,FXY,59.349998474121094,59.2400016784668,0.0,0.0
2025-11-18,FXY,59.20000076293945,59.150001525878906,0.0,0.0
2025-11-19,FXY,58.83000183105469,58.61000061035156,0.0,0.0
2025-11-20,FXY,58.349998474121094,58.33000183105469,0.0,0.0
2025-11-21,FXY,58.650001525878906,58.779998779296875,0.0,0.0
2025-11-24,FXY,58.560001373291016,58.65999984741211,0.0,0.0
2025-11-25,FXY,58.86000061035156,58.90999984741211,0.0,0.0
2025-11-26,FXY,58.689998626708984,58.79999923706055,0.0,0.0
2025-11-28,FXY,58.86000061035156,58.91999816894531,0.0,0.0
2025-12-01,FXY,59.349998474121094,59.20000076293945,0.0,0.0
2025-12-02,FXY,58.9900016784668,59.02000045776367,0.0,0.0
2025-12-03,FXY,59.18000030517578,59.290000915527344,0.0,0.0
2025-12-04,FXY,59.5,59.29999923706055,0.0,0.0
2025-12-05,FXY,59.31999969482422,59.25,0.0,0.0
2025-12-08,FXY,59.189998626708984,58.9900016784668,0.0,0.0
2025-12-09,FXY,58.84000015258789,58.619998931884766,0.0,0.0
2025-12-10,FXY,58.709999084472656,59.02000045776367,0.0,0.0
2025-12-11,FXY,59.349998474121094,59.099998474121094,0.0,0.0
2025-12-12,FXY,58.970001220703125,58.97999954223633,0.0,0.0
2025-12-15,FXY,59.290000915527344,59.25,0.0,0.0
2025-12-16,FXY,59.400001525878906,59.439998626708984,0.0,0.0
2025-12-17,FXY,59.13999938964844,59.060001373291016,0.0,0.0
2025-12-18,FXY,59.18000030517578,59.099998474121094,0.0,0.0
2025-12-19,FXY,58.54999923706055,58.29999923706055,0.0,0.0
2025-12-22,FXY,58.61000061035156,58.56999969482422,0.0,0.0
2025-12-23,FXY,58.77000045776367,58.83000183105469,0.0,0.0
2025-12-24,FXY,58.9900016784668,58.97999954223633,0.0,0.0
2025-12-26,FXY,58.90999984741211,58.7400016784668,0.0,0.0
2025-12-29,FXY,58.86000061035156,58.4900016784668,0.0,0.0
2025-12-30,FXY,58.779998779296875,58.70000076293945,0.0,0.0
2025-12-31,FXY,58.540000915527344,58.66999816894531,0.0,0.0
2026-01-02,FXY,58.619998931884766,58.59000015258789,0.0,0.0
2026-01-05,FXY,58.61000061035156,58.779998779296875,0.0,0.0
2026-01-06,FXY,58.779998779296875,58.650001525878906,0.0,0.0
2026-01-07,FXY,58.70000076293945,58.599998474121094,0.0,0.0
2026-01-08,FXY,58.5099983215332,58.52000045776367,0.0,0.0
2026-01-09,FXY,58.209999084472656,58.22999954223633,0.0,0.0
2026-01-12,FXY,58.189998626708984,58.11000061035156,0.0,0.0
2026-01-13,FXY,57.880001068115234,57.7599983215332,0.0,0.0
2026-01-14,FXY,58.09000015258789,57.97999954223633,0.0,0.0
2026-01-15,FXY,57.93000030517578,57.959999084472656,0.0,0.0
2026-01-16,FXY,58.150001525878906,58.18000030517578,0.0,0.0
2026-01-20,FXY,58.279998779296875,58.13999938964844,0.0,0.0
2026-01-21,FXY,58.150001525878906,58.06999969482422,0.0,0.0
2026-01-22,FXY,57.939998626708984,58.0099983215332,0.0,0.0
2026-01-23,FXY,58.08000183105469,59.02000045776367,0.0,0.0
2026-01-26,FXY,59.75,59.689998626708984,0.0,0.0
2026-01-27,FXY,60.029998779296875,60.36000061035156,0.0,0.0
2026-01-28,FXY,60.20000076293945,59.95000076293945,0.0,0.0
2026-01-29,FXY,59.970001220703125,60.029998779296875,0.0,0.0
2026-01-30,FXY,59.560001373291016,59.41999816894531,0.0,0.0
2026-02-02,FXY,59.18000030517578,59.08000183105469,0.0,0.0
2026-02-03,FXY,58.93000030517578,59.060001373291016,0.0,0.0
2026-02-04,FXY,58.689998626708984,58.59000015258789,0.0,0.0
2026-02-05,FXY,58.59000015258789,58.4900016784668,0.0,0.0
2026-02-06,FXY,58.59000015258789,58.5,0.0,0.0
2026-02-09,FXY,59.04999923706055,58.959999084472656,0.0,0.0
2026-02-10,FXY,59.540000915527344,59.56999969482422,0.0,0.0
2026-02-11,FXY,59.72999954223633,60.0099983215332,0.0,0.0
2026-02-12,FXY,60.029998779296875,60.209999084472656,0.0,0.0
2026-02-13,FXY,60.13999938964844,60.189998626708984,0.0,0.0
2026-02-17,FXY,59.93000030517578,59.97999954223633,0.0,0.0
2026-02-18,FXY,59.58000183105469,59.380001068115234,0.0,0.0
2026-02-19,FXY,59.150001525878906,59.2400016784668,0.0,0.0
2026-02-20,FXY,59.130001068115234,59.279998779296875,0.0,0.0
2026-02-23,FXY,59.380001068115234,59.40999984741211,0.0,0.0
2026-02-24,FXY,58.880001068115234,58.97999954223633,0.0,0.0
2026-02-25,FXY,58.65999984741211,58.7599983215332,0.0,0.0
2026-02-26,FXY,58.84000015258789,58.86000061035156,0.0,0.0
2026-02-27,FXY,58.86000061035156,58.83000183105469,0.0,0.0
2026-03-02,FXY,58.31999969482422,58.400001525878906,0.0,0.0
2026-03-03,FXY,58.16999816894531,58.27000045776367,0.0,0.0
2026-03-04,FXY,58.38999938964844,58.4900016784668,0.0,0.0
2026-03-05,FXY,58.2400016784668,58.29999923706055,0.0,0.0
2026-03-06,FXY,58.16999816894531,58.189998626708984,0.0,0.0
2026-03-09,FXY,58.0,58.189998626708984,0.0,0.0
2026-03-10,FXY,58.27000045776367,58.150001525878906,0.0,0.0
2026-03-11,FXY,57.970001220703125,57.779998779296875,0.0,0.0
2026-03-12,FXY,57.7599983215332,57.630001068115234,0.0,0.0
2026-03-13,FXY,57.68000030517578,57.540000915527344,0.0,0.0
2026-03-16,FXY,57.709999084472656,57.7400016784668,0.0,0.0
2026-03-17,FXY,57.79999923706055,57.7400016784668,0.0,0.0
2026-03-18,FXY,57.599998474121094,57.459999084472656,0.0,0.0
2026-03-19,FXY,57.83000183105469,58.2599983215332,0.0,0.0
2026-03-20,FXY,57.849998474121094,57.65999984741211,0.0,0.0
2026-03-23,FXY,57.88999938964844,57.959999084472656,0.0,0.0
2026-03-24,FXY,57.779998779296875,57.779998779296875,0.0,0.0
2026-03-25,FXY,57.7400016784668,57.61000061035156,0.0,0.0
2026-03-26,FXY,57.56999969482422,57.43000030517578,0.0,0.0
2026-03-27,FXY,57.40999984741211,57.36000061035156,0.0,0.0
2026-03-30,FXY,57.61000061035156,57.5099983215332,0.0,0.0
2026-03-31,FXY,57.65999984741211,57.880001068115234,0.0,0.0
2026-04-01,FXY,57.939998626708984,57.79999923706055,0.0,0.0
2026-04-02,FXY,57.54999923706055,57.540000915527344,0.0,0.0
2026-04-06,FXY,57.58000183105469,57.529998779296875,0.0,0.0
2026-04-07,FXY,57.45000076293945,57.54999923706055,0.0,0.0
2026-04-08,FXY,58.08000183105469,57.900001525878906,0.0,0.0
2026-04-09,FXY,57.7599983215332,57.70000076293945,0.0,0.0
2026-04-10,FXY,57.70000076293945,57.63999938964844,0.0,0.0
2026-04-13,FXY,57.45000076293945,57.59000015258789,0.0,0.0
2026-04-14,FXY,57.779998779296875,57.790000915527344,0.0,0.0
2026-04-15,FXY,57.7599983215332,57.72999954223633,0.0,0.0
2026-04-16,FXY,57.75,57.68000030517578,0.0,0.0
2026-04-17,FXY,57.900001525878906,57.88999938964844,0.0,0.0
2026-04-20,FXY,57.880001068115234,57.779998779296875,0.0,0.0
2026-04-21,FXY,57.72999954223633,57.5,0.0,0.0
2026-04-22,FXY,57.650001525878906,57.54999923706055,0.0,0.0
2026-04-23,FXY,57.5099983215332,57.47999954223633,0.0,0.0
2026-04-24,FXY,57.5,57.56999969482422,0.0,0.0
2026-04-27,FXY,57.66999816894531,57.58000183105469,0.0,0.0
2026-04-28,FXY,57.54999923706055,57.5,0.0,0.0
2026-04-29,FXY,57.36000061035156,57.2599983215332,0.0,0.0
2026-04-30,FXY,58.599998474121094,58.630001068115234,0.0,0.0
2026-05-01,FXY,58.65999984741211,58.439998626708984,0.0,0.0
2026-05-04,FXY,58.43000030517578,58.439998626708984,0.0,0.0
2026-05-05,FXY,58.22999954223633,58.189998626708984,0.0,0.0
2026-05-06,FXY,58.790000915527344,58.689998626708984,0.0,0.0
2026-05-07,FXY,58.709999084472656,58.560001373291016,0.0,0.0
2026-05-08,FXY,58.65999984741211,58.599998474121094,0.0,0.0
2026-05-11,FXY,58.5,58.41999816894531,0.0,0.0
2026-05-12,FXY,58.27000045776367,58.27000045776367,0.0,0.0
2026-05-13,FXY,58.15999984741211,58.16999816894531,0.0,0.0
2026-05-14,FXY,58.13999938964844,58.0,0.0,0.0
2026-05-15,FXY,57.88999938964844,57.849998474121094,0.0,0.0
2026-05-18,FXY,57.84000015258789,57.79999923706055,0.0,0.0
2026-05-19,FXY,57.70000076293945,57.720001220703125,0.0,0.0
2026-05-20,FXY,57.709999084472656,57.779998779296875,0.0,0.0
2026-05-21,FXY,57.630001068115234,57.77000045776367,0.0,0.0
2026-05-22,FXY,57.7400016784668,57.70000076293945,0.0,0.0
2026-05-26,FXY,57.630001068115234,57.630001068115234,0.0,0.0
2026-05-27,FXY,57.58000183105469,57.540000915527344,0.0,0.0
2026-05-28,FXY,57.56999969482422,57.650001525878906,0.0,0.0
2026-05-29,FXY,57.619998931884766,57.619998931884766,0.0,0.0
2026-06-01,FXY,57.5,57.5099983215332,0.0,0.0
2026-06-02,FXY,57.43000030517578,57.43000030517578,0.0,0.0
2026-06-03,FXY,57.38999938964844,57.34000015258789,0.0,0.0
2026-06-04,FXY,57.400001525878906,57.349998474121094,0.0,0.0
2026-06-05,FXY,57.31999969482422,57.310001373291016,0.0,0.0
2026-06-08,FXY,57.380001068115234,57.279998779296875,0.0,0.0
2026-06-09,FXY,57.279998779296875,57.22999954223633,0.0,0.0
2026-06-10,FXY,57.20000076293945,57.16999816894531,0.0,0.0
2026-06-11,FXY,57.13999938964844,57.43000030517578,0.0,0.0
2026-06-12,FXY,57.290000915527344,57.2599983215332,0.0,0.0
2026-06-15,FXY,57.29999923706055,57.2400016784668,0.0,0.0
2026-06-16,FXY,57.209999084472656,57.189998626708984,0.0,0.0
2026-06-17,FXY,57.2400016784668,57.09000015258789,0.0,0.0
2026-06-18,FXY,57.029998779296875,56.849998474121094,0.0,0.0
2026-06-22,FXY,56.709999084472656,56.790000915527344,0.0,0.0
2026-06-23,FXY,56.79999923706055,56.79999923706055,0.0,0.0
2026-06-24,FXY,56.7400016784668,56.70000076293945,0.0,0.0
2026-06-25,FXY,56.709999084472656,56.689998626708984,0.0,0.0
2026-06-26,FXY,56.7599983215332,56.709999084472656,0.0,0.0
2026-06-29,FXY,56.66999816894531,56.65999984741211,0.0,0.0
2026-06-30,FXY,56.52000045776367,56.439998626708984,0.0,0.0
2026-07-01,FXY,56.40999984741211,56.43000030517578,0.0,0.0
2026-07-02,FXY,56.939998626708984,56.95000076293945,0.0,0.0
2026-07-06,FXY,56.5,56.59000015258789,0.0,0.0
2026-07-07,FXY,56.63999938964844,56.630001068115234,0.0,0.0
2026-07-08,FXY,56.45000076293945,56.459999084472656,0.0,0.0
2026-07-09,FXY,56.470001220703125,56.47999954223633,0.0,0.0
2026-07-10,FXY,56.70000076293945,56.7400016784668,0.0,0.0
2026-07-13,FXY,56.59000015258789,56.459999084472656,0.0,0.0
2026-07-14,FXY,56.650001525878906,56.56999969482422,0.0,0.0
2026-07-15,FXY,56.5099983215332,56.529998779296875,0.0,0.0
2026-07-16,FXY,56.5099983215332,56.45000076293945,0.0,0.0
2026-07-17,FXY,56.470001220703125,56.5099983215332,0.0,0.0
2026-07-20,FXY,56.470001220703125,56.459999084472656,0.0,0.0
2026-07-21,FXY,56.349998474121094,56.220001220703125,0.0,0.0
2026-07-22,FXY,56.279998779296875,56.22999954223633,0.0,0.0
2026-07-23,FXY,56.040000915527344,56.0099983215332,0.0,0.0
2026-07-24,FXY,56.0,56.040000915527344,0.0,0.0
2026-07-27,FXY,56.040000915527344,56.0099983215332,0.0,0.0
2026-07-28,FXY,55.97999954223633,56.0,0.0,0.0
2026-07-29,FXY,56.02000045776367,56.130001068115234,0.0,0.0
2026-07-30,FXY,56.369998931884766,57.58000183105469,0.0,0.0
2026-07-31,FXY,57.52000045776367,57.65999984741211,0.0,0.0
2026-08-03,FXY,58.619998931884766,58.5,0.0,0.0
2026-08-04,FXY,58.279998779296875,58.150001525878906,0.0,0.0
2026-08-05,FXY,58.220001220703125,58.150001525878906,0.0,0.0
2026-08-06,FXY,58.09000015258789,57.88999938964844,0.0,0.0
2026-08-07,FXY,58.27000045776367,58.2400016784668,0.0,0.0
2026-08-10,FXY,57.75,57.619998931884766,0.0,0.0
2026-08-11,FXY,57.619998931884766,57.630001068115234,0.0,0.0
2026-08-12,FXY,57.75,57.52000045776367,0.0,0.0
2026-08-13,FXY,57.599998474121094,57.529998779296875,0.0,0.0
2026-08-14,FXY,57.709999084472656,57.58000183105469,0.0,0.0
2026-08-17,FXY,57.61000061035156,57.529998779296875,0.0,0.0
2026-08-18,FXY,57.439998626708984,57.47999954223633,0.0,0.0
2026-08-19,FXY,57.88999938964844,58.02000045776367,0.0,0.0
2026-08-20,FXY,57.84000015258789,57.65999984741211,0.0,0.0
2026-08-21,FXY,57.7599983215332,57.70000076293945,0.0,0.0
2026-08-24,FXY,57.63999938964844,57.63999938964844,0.0,0.0
2026-08-25,FXY,57.630001068115234,57.630001068115234,0.0,0.0
2026-08-26,FXY,57.59000015258789,57.54999923706055,0.0,0.0
2026-08-27,FXY,57.540000915527344,57.5,0.0,0.0
2026-08-28,FXY,57.439998626708984,57.25,0.0,0.0
2024-08-29,GLD,231.9499969482422,232.9499969482422,0.0,0.0
2024-08-30,GLD,232.52999877929688,231.2899932861328,0.0,0.0
2024-09-03,GLD,230.3800048828125,230.2899932861328,0.0,0.0
2024-09-04,GLD,229.7899932861328,230.42999267578125,0.0,0.0
2024-09-05,GLD,232.72000122070312,232.35000610351562,0.0,0.0
2024-09-06,GLD,231.8300018310547,230.6300048828125,0.0,0.0
2024-09-09,GLD,231.25999450683594,231.60000610351562,0.0,0.0
2024-09-10,GLD,232.38999938964844,232.6199951171875,0.0,0.0
2024-09-11,GLD,231.72000122070312,232.25,0.0,0.0
2024-09-12,GLD,234.6300048828125,236.3300018310547,0.0,0.0
2024-09-13,GLD,238.1300048828125,238.67999267578125,0.0,0.0
2024-09-16,GLD,238.72999572753906,238.66000366210938,0.0,0.0
2024-09-17,GLD,238.0800018310547,237.33999633789062,0.0,0.0
2024-09-18,GLD,238.19000244140625,235.50999450683594,0.0,0.0
2024-09-19,GLD,238.24000549316406,239.1699981689453,0.0,0.0
2024-09-20,GLD,241.11000061035156,242.2100067138672,0.0,0.0
2024-09-23,GLD,242.97000122070312,242.67999267578125,0.0,0.0
2024-09-24,GLD,243.38999938964844,246.07000732421875,0.0,0.0
2024-09-25,GLD,246.19000244140625,245.72999572753906,0.0,0.0
2024-09-26,GLD,246.44000244140625,246.97999572753906,0.0,0.0
2024-09-27,GLD,246.30999755859375,245.02000427246094,0.0,0.0
2024-09-30,GLD,243.97000122070312,243.05999755859375,0.0,0.0
2024-10-01,GLD,245.1999969482422,245.61000061035156,0.0,0.0
2024-10-02,GLD,245.61000061035156,245.66000366210938,0.0,0.0
2024-10-03,GLD,244.72000122070312,245.49000549316406,0.0,0.0
2024-10-04,GLD,245.0,245.0,0.0,0.0
2024-10-07,GLD,244.5800018310547,244.1699981689453,0.0,0.0
2024-10-08,GLD,243.7899932861328,242.3699951171875,0.0,0.0
2024-10-09,GLD,241.16000366210938,241.0500030517578,0.0,0.0
2024-10-10,GLD,241.77000427246094,242.82000732421875,0.0,0.0
2024-10-11,GLD,244.5,245.47000122070312,0.0,0.0
2024-10-14,GLD,245.16000366210938,245.07000732421875,0.0,0.0
2024-10-15,GLD,244.99000549316406,245.9199981689453,0.0,0.0
2024-10-16,GLD,247.6199951171875,247.14999389648438,0.0,0.0
2024-10-17,GLD,247.75,248.6300048828125,0.0,0.0
2024-10-18,GLD,250.0,251.27000427246094,0.0,0.0
2024-10-21,GLD,252.74000549316406,251.22000122070312,0.0,0.0
2024-10-22,GLD,253.05999755859375,253.92999267578125,0.0,0.0
2024-10-23,GLD,253.0800018310547,250.8699951171875,0.0,0.0
2024-10-24,GLD,253.27000427246094,252.8000030517578,0.0,0.0
2024-10-25,GLD,252.0,253.32000732421875,0.0,0.0
2024-10-28,GLD,253.00999450683594,253.3300018310547,0.0,0.0
2024-10-29,GLD,254.49000549316406,256.0899963378906,0.0,0.0
2024-10-30,GLD,256.760009765625,257.5,0.0,0.0
2024-10-31,GLD,255.52000427246094,253.50999450683594,0.0,0.0
2024-11-01,GLD,254.3300018310547,252.47000122070312,0.0,0.0
2024-11-04,GLD,253.32000732421875,252.8300018310547,0.0,0.0
2024-11-05,GLD,253.77999877929688,253.39999389648438,0.0,0.0
2024-11-06,GLD,245.63999938964844,245.6999969482422,0.0,0.0
2024-11-07,GLD,248.2899932861328,249.64999389648438,0.0,0.0
2024-11-08,GLD,249.07000732421875,247.9600067138672,0.0,0.0
2024-11-11,GLD,242.72999572753906,242.13999938964844,0.0,0.0
2024-11-12,GLD,241.2899932861328,240.0500030517578,0.0,0.0
2024-11-13,GLD,241.30999755859375,237.6300048828125,0.0,0.0
2024-11-14,GLD,236.57000732421875,237.00999450683594,0.0,0.0
2024-11-15,GLD,237.57000732421875,236.58999633789062,0.0,0.0
2024-11-18,GLD,240.4600067138672,241.08999633789062,0.0,0.0
2024-11-19,GLD,242.75,243.25,0.0,0.0
2024-11-20,GLD,243.74000549316406,244.6199951171875,0.0,0.0
2024-11-21,GLD,246.22999572753906,246.66000366210938,0.0,0.0
2024-11-22,GLD,248.1999969482422,249.83999633789062,0.0,0.0
2024-11-25,GLD,244.27000427246094,242.47999572753906,0.0,0.0
2024-11-26,GLD,242.7100067138672,242.9499969482422,0.0,0.0
2024-11-27,GLD,244.85000610351562,243.49000549316406,0.0,0.0
2024-11-29,GLD,245.25,245.58999633789062,0.0,0.0
2024-12-02,GLD,244.4600067138672,243.44000244140625,0.0,0.0
2024-12-03,GLD,244.9600067138672,243.92999267578125,0.0,0.0
2024-12-04,GLD,244.92999267578125,244.6699981689453,0.0,0.0
2024-12-05,GLD,244.16000366210938,242.86000061035156,0.0,0.0
2024-12-06,GLD,242.7899932861328,242.9499969482422,0.0,0.0
2024-12-09,GLD,246.27999877929688,245.36000061035156,0.0,0.0
2024-12-10,GLD,247.86000061035156,248.58999633789062,0.0,0.0
2024-12-11,GLD,249.35000610351562,250.9600067138672,0.0,0.0
2024-12-12,GLD,247.80999755859375,247.27999877929688,0.0,0.0
2024-12-13,GLD,245.6699981689453,244.2899932861328,0.0,0.0
2024-12-16,GLD,245.41000366210938,244.8800048828125,0.0,0.0
2024-12-17,GLD,243.8000030517578,243.94000244140625,0.0,0.0
2024-12-18,GLD,243.57000732421875,239.25999450683594,0.0,0.0
2024-12-19,GLD,239.6699981689453,239.60000610351562,0.0,0.0
2024-12-20,GLD,241.41000366210938,242.10000610351562,0.0,0.0
2024-12-23,GLD,241.60000610351562,240.9600067138672,0.0,0.0
2024-12-24,GLD,241.49000549316406,241.44000244140625,0.0,0.0
